ikey,dG_hyd_meta37
ODGLTLJZCVNPBU-UHFFFAOYSA-N,3.347503448884963
ODHAQPXNQDBHSH-UHFFFAOYSA-N,-1.1453183737219181
ODKSFYDXXFIFQN-UHFFFAOYSA-N,-25.439814078386703
ODLMAHJVESYWTB-UHFFFAOYSA-N,-0.8121911760206133
OEBRKCOSUFCWJD-UHFFFAOYSA-N,-6.9526964282619
OEDMOCYNWLHUDP-UHFFFAOYSA-N,-6.537043047736777
OEVIJAZJVZDBQL-UHFFFAOYSA-N,-3.6674381060292625
OEYGTUAKNZFCDJ-UHFFFAOYSA-N,3.0700861323305864
OEYKUHBCPJRXGZ-UHFFFAOYSA-N,-1.8573820158850889
OEYOMNZEMCPTKN-UHFFFAOYSA-N,-6.649721440297181
OFBQJSOFQDEBGM-UHFFFAOYSA-N,2.284929911618861
OFCFYWOKHPOXKF-UHFFFAOYSA-N,-7.122140841138696
OFCNXPDARWKPPY-UHFFFAOYSA-N,-16.739536842853678
OFDYMSKSGFSLLM-UHFFFAOYSA-N,-5.936513343748327
OFHHDSQXFXLTKC-UHFFFAOYSA-N,-2.8487504947846825
OFIYMUXECPHIPZ-UHFFFAOYSA-N,-4.405039222073494
OFOBLEOULBTSOW-UHFFFAOYSA-N,-16.599447111036515
OFZCIYFFPZCNJE-UHFFFAOYSA-N,-10.460202976128205
OGBQILNBLMPPDP-UHFFFAOYSA-N,-5.156272405235459
OGLDWXZKYODSOB-UHFFFAOYSA-N,0.4178759873071869
OGRAOKJKVGDSFR-UHFFFAOYSA-N,-6.222506143514179
OGTZINCGZYXZCR-UHFFFAOYSA-N,-4.820692602598617
OHBQPCCCRFSCAX-UHFFFAOYSA-N,-1.2278445565457372
OHCSZUQRNNNMRG-UHFFFAOYSA-N,-9.113708009276085
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,-9.592541989441921
OHMBHFSEKCCCBW-UHFFFAOYSA-N,-10.460202976128205
OHMHBGPWCHTMQE-UHFFFAOYSA-N,0.28673658688152437
OHRBQTOZYGEWCJ-UHFFFAOYSA-N,-4.05963459207557
OHSMKBPEDBXYDU-UHFFFAOYSA-N,-4.752733801813667
OHXAOPZTJOUYKM-UHFFFAOYSA-N,-0.6783806750946683
OHZNMGSGEFVFTI-UHFFFAOYSA-N,3.296797675034961
OIAQMFOKAXHPNH-UHFFFAOYSA-N,-3.6538060389115294
OIBKGNPMOMMSSI-UHFFFAOYSA-N,-4.521467025597813
OIFBSDVPJOWBCH-UHFFFAOYSA-N,-3.4181136996508736
OIGNJSKKLXVSLS-UHFFFAOYSA-N,-8.289027404825786
OILUAKBAMVLXGF-UHFFFAOYSA-N,-5.410187288597813
OISVCGZHLKNMSJ-UHFFFAOYSA-N,-4.485112799961778
OJDKRASKNKPYDH-UHFFFAOYSA-N,3.3301207514833364
OJGMBLNIHDZDGS-UHFFFAOYSA-N,-4.752733801813667
OJMMVQQUTAEWLP-UHFFFAOYSA-N,-28.938138182967446
OJOWICOBYCXEKR-UHFFFAOYSA-N,0.934917860955475
OJUZRFGUKHQNJX-UHFFFAOYSA-N,-7.489795725869589
OJVOGABFNZDOOZ-UHFFFAOYSA-N,-7.166580507076128
OKANYBNORCUPKZ-UHFFFAOYSA-N,-5.472305968481594
OKBJVIVEFXPEOU-UHFFFAOYSA-N,-2.8224992778612816
OKCRKWVABWILDR-UHFFFAOYSA-N,2.8651523849078604
OKDGRDCXVWSXDC-UHFFFAOYSA-N,-4.555742701247011
OKIBNKKYNPBDRS-UHFFFAOYSA-N,-12.872788564057691
OKIJSNGRQAOIGZ-UHFFFAOYSA-N,-7.953447602188946
OKIRBHVFJGXOIS-UHFFFAOYSA-N,-0.17028913283788208
OKIYQFLILPKULA-UHFFFAOYSA-N,2.151119410692916
OKJPEAGHQZHRQV-UHFFFAOYSA-N,-1.6848702762651435
OKKJLVBELUTLKV-UHFFFAOYSA-N,-5.168387182338789
OKUGPJPKMAEJOE-UHFFFAOYSA-N,-4.061916413428973
OKVWYBALHQFVFP-UHFFFAOYSA-N,2.770464085185876
OKXVARYIKDXAEO-UHFFFAOYSA-N,-3.972003144146744
OLBCVFGFOZPWHH-UHFFFAOYSA-N,-5.69337170284315
OLFNXLXEGXRUOI-UHFFFAOYSA-N,-18.363449126260175
OLNTVTPDXPETLC-UHFFFAOYSA-N,-21.805593693139542
OLQJQHSAWMFDJE-UHFFFAOYSA-N,-13.464885902036016
OLRPKAJSAOYYCY-UHFFFAOYSA-N,-3.55634976362162
OLTYAGNRSNFHLK-UHFFFAOYSA-N,-4.014550138115878
OLZQTUCTGLHFTQ-UHFFFAOYSA-N,-2.4555403102605418
OMDFJTSKBNDDRM-UHFFFAOYSA-N,-7.24665408496441
OMFRMAHOUUJSGP-UHFFFAOYSA-N,-6.109025083368273
OMIGHNLMNHATMP-UHFFFAOYSA-N,-9.024039649562633
OMMLUKLXGSRPHK-UHFFFAOYSA-N,2.812317886526306
OMPJBNCRMGITSC-UHFFFAOYSA-N,-5.370156484049687
OMQBXAQAHHFSST-UHFFFAOYSA-N,-7.810925164922576
OMVSWZDEEGIJJI-UHFFFAOYSA-N,-4.676077105368499
ONBXNGYZXZBRJA-UHFFFAOYSA-N,-4.0694594194366545
ONCZDRURRATYFI-UHFFFAOYSA-N,-8.402735652347326
ONIHOIFWLALAQH-UHFFFAOYSA-N,-7.207952846270411
ONKNPOPIGWHAQC-UHFFFAOYSA-N,-3.2073940665484746
ONKRUAQFUNKYAX-UHFFFAOYSA-N,-8.627424727465728
ONKUXPIBXRRIDU-UHFFFAOYSA-N,-6.616606289269848
ONNCPBRWFSKDMQ-UHFFFAOYSA-N,-2.738989237440532
ONUFESLQCSAYKA-UHFFFAOYSA-N,-1.8940912634096323
ONUFSRWQCKNVSL-UHFFFAOYSA-N,-1.75992574059518
ONXPZLFXDMAPRO-UHFFFAOYSA-N,-0.379155098093863
OOHAUGDGCWURIT-UHFFFAOYSA-N,-3.419186103283831
OOHIAOSLOGDBCE-UHFFFAOYSA-N,-9.689248219517332
OOLUVSIJOMLOCB-UHFFFAOYSA-N,-2.617121172455412
OORLZFUTLGXMEF-UHFFFAOYSA-N,-14.669212587084132
OPASCBHCTNRLRM-UHFFFAOYSA-N,-4.119759879941849
OPGCOAPTHCZZIW-UHFFFAOYSA-N,-2.958125113793529
OPKOKAMJFNKNAS-UHFFFAOYSA-N,-7.437618390371133
OPKYDBFRKPQCBS-UHFFFAOYSA-N,-2.5733308417961687
OPLCSTZDXXUYDU-UHFFFAOYSA-N,-3.9371099044186186
OPXLLQIJSORQAM-UHFFFAOYSA-N,-18.912913007711246
OQDXASJSCOTNQS-UHFFFAOYSA-N,-5.902237668099129
OQHHASWHOGRCRC-UHFFFAOYSA-N,-19.321866194835188
OQIQSTLJSLGHID-UHFFFAOYSA-N,-15.567632165608346
OQMBBFQZGJFLBU-UHFFFAOYSA-N,-6.242835584294218
OQOGEOLRYAOSKO-UHFFFAOYSA-N,-1.8266234240471582
OQZCSNDVOWYALR-UHFFFAOYSA-N,-7.471763390985627
ORFPWVRKFLOQHK-UHFFFAOYSA-N,-14.653220677482159
ORFWYUFLWUWSFM-UHFFFAOYSA-N,0.20666300899324164
ORILYTVJVMAKLC-UHFFFAOYSA-N,-0.47661137338377224
ORLPGMKKCAEWOW-UHFFFAOYSA-N,-7.866747867700713
ORMHZBNNECIKOH-UHFFFAOYSA-N,-9.188785547969646
ORSUQGVCWLXKLZ-UHFFFAOYSA-N,-4.555742701247011
ORTVZLZNOYNASJ-UHFFFAOYSA-N,-8.233847253484228
ORTVZLZNOYNASJ-UPHRSURJSA-N,-10.03910117502268
OSASVXMJTNOKOY-UHFFFAOYSA-N,-5.641194367344692
OSDLLIBGSJNGJE-UHFFFAOYSA-N,-6.524678463893396
OSDWBNJEKMUWAV-UHFFFAOYSA-N,-0.5604211694072708
OSINZLLLLCUKJH-UHFFFAOYSA-N,-5.003818089574915
OSKIMJMPFNLVOU-UHFFFAOYSA-N,3.250047173595053
OSMAJVWUIUORGC-WAYWQWQTSA-N,-2.41507938281009
OSOUNOBYRMOXQQ-UHFFFAOYSA-N,-0.3040996337638271
OSRFTCIVMWPVNP-UHFFFAOYSA-N,-2.19296181852193
OSSQSXOTMIGBCF-UHFFFAOYSA-N,1.0016155444074535
OSUHJPCHFDQAIT-UHFFFAOYSA-N,-8.81838903287245
OSVXSBDYLRYLIG-UHFFFAOYSA-N,-1.9911925168110338
OSWPMRLSEDHDFF-UHFFFAOYSA-N,-6.157023579162503
OTBXOEAOVRKTNQ-UHFFFAOYSA-N,-15.192880617332369
OTEKOJQFKOIXMU-UHFFFAOYSA-N,-4.588164709049792
OTFNCXLUCRUNCH-UHFFFAOYSA-N,-2.014711651658554
OTISWHNJCUMBFI-UHFFFAOYSA-N,-4.728254440866955
OTKXWJHPGBRXCR-UHFFFAOYSA-N,-7.537794221663821
OTLNPYWUJOZPPA-UHFFFAOYSA-N,-10.83950213101729
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.7854667350702385
OTQFXRBLGNEOGH-UHFFFAOYSA-N,-3.5906254392708195
OTTCXKPQKOLSJN-UHFFFAOYSA-N,0.02959737214364644
OTTZHAVKAVGASB-HWKANZROSA-N,1.2023354448022925
OTTZHAVKAVGASB-UHFFFAOYSA-N,1.636213464755429
OUBMGJOQLXMSNT-UHFFFAOYSA-N,-10.04454959560308
OUCCVXVYGFBXSV-UHFFFAOYSA-N,-7.489795725869589
OUGPMNMLWKSBRI-UHFFFAOYSA-N,-2.014711651658554
OUNSASXJZHBGAI-UHFFFAOYSA-N,-4.312601060341832
OUWSNHWQZPEFEX-UHFFFAOYSA-N,-6.3175451628520936
OVBFMEVBMNZIBR-UHFFFAOYSA-N,-6.1796549846535065
OVGGLBAWFMIPPY-UHFFFAOYSA-N,-28.687638645199694
OVISMSJCKCDOPU-UHFFFAOYSA-N,-2.169262190702173
OVOUKWFJRHALDD-UHFFFAOYSA-N,-15.192880617332369
OVOVDHYEOQJKMD-UHFFFAOYSA-N,-4.091535325980278
OVPLZYJGTGDFNB-UHFFFAOYSA-N,-7.716044388527196
OVSKIKFHRZPJSS-UHFFFAOYSA-N,-3.5906254392708195
OVWYEQOVUDKZNU-UHFFFAOYSA-N,-4.084266617943749
OWBTYPJTUOEWEK-UHFFFAOYSA-N,-8.241028909031556
OWBTYPJTUOEWEK-ZXZARUISSA-N,-8.267399358343521
OWCNPTHAWPMOJU-UHFFFAOYSA-N,-4.172511328524669
OWDLFBLNMPCXSD-UHFFFAOYSA-N,-10.534607377985859
OWFKEHICSVOVAC-UHFFFAOYSA-N,3.636442992029227
OWICEWMBIBPFAH-UHFFFAOYSA-N,-15.137700465990811
OWIKHYCFFJSOEH-UHFFFAOYSA-N,-3.799491404526799
OWNAXTAAAQTBSP-UHFFFAOYSA-N,0.23059768122465485
OWNRRUFOJXFKCU-UHFFFAOYSA-N,-13.083508197160091
OWRCNXZUPFZXOS-UHFFFAOYSA-N,-13.221744261130837
OWWIWYDDISJUMY-UHFFFAOYSA-N,1.8259086457290425
OWXJKYNZGFSVRC-UHFFFAOYSA-N,0.43135208411164344
OWZPCEFYPSAJFR-UHFFFAOYSA-N,-5.225540986819569
OWZREIFADZCYQD-UHFFFAOYSA-N,-5.156272405235459
OXFFPTMSBXBVLZ-UHFFFAOYSA-N,-4.159752100987669
OXHNLMTVIGZXSG-UHFFFAOYSA-N,-1.9145358203658658
OXMIDRBAFOEOQT-UHFFFAOYSA-N,-3.024268579572178
OXNIZHLAWKMVMX-UHFFFAOYSA-N,-14.096633977328445
OXQGTIUCKGYOAA-UHFFFAOYSA-N,-6.056847747869817
OXVVNXMNLYYMOL-UHFFFAOYSA-N,-3.347483798365639
OXYNQEOLHRWEPE-UHFFFAOYSA-N,-9.58499898343424
OXYRENDGHPGWKV-UHFFFAOYSA-N,-6.7553232338664255
OYHQOLUKZRVURQ-UHFFFAOYSA-N,-7.074142345344466
OYIKARCXOQLFHF-UHFFFAOYSA-N,-11.264452768642647
OYSVBCSOQFXYHK-UHFFFAOYSA-N,-2.8613671014791944
OZAIFHULBGXAKX-UHFFFAOYSA-N,-2.830409598864418
OZAIFHULBGXAKX-VAWYXSNFSA-N,-2.508874078767893
OZCMOJQQLBXBKI-UHFFFAOYSA-N,0.39179965851700915
OZDGMOYKSFPLSE-UHFFFAOYSA-N,-4.597497541679855
OZHJEQVYCBTHJT-UHFFFAOYSA-N,-4.203269920362599
OZLPEWBQZDDFCQ-UHFFFAOYSA-N,-3.1406963830964965
PAAZPARNPHGIKF-UHFFFAOYSA-N,-2.2578532925637322
PAFZNILMFXTMIY-UHFFFAOYSA-N,-5.267639747751154
PAMIQIKDUOTOBW-UHFFFAOYSA-N,-3.8868691052498368
PANVCEBTPSTUEL-UHFFFAOYSA-N,-3.0670799774923454
PAPBSGBWRJIAAV-UHFFFAOYSA-N,-3.024268579572178
PAYFWJAKKLILIT-UHFFFAOYSA-N,-4.521467025597813
PAYRUJLWNCNPSJ-UHFFFAOYSA-N,-5.74137019863738
PAZDSSMTPLLLIR-UHFFFAOYSA-N,-4.133389127320708
PBGKNXWGYQPUJK-UHFFFAOYSA-N,-7.380464585890355
PBKONEOXTCPAFI-UHFFFAOYSA-N,-1.9667131558643225
PBMFSQRYOILNGV-UHFFFAOYSA-N,-8.013392869196167
PBWZKZYHONABLN-UHFFFAOYSA-N,-8.156862065619828
PCCSBWNGDMYFCW-UHFFFAOYSA-N,-7.964870063182113
PCFHYANYPQEMPU-UHFFFAOYSA-N,-4.446411561267777
PCIUEQPBYFRTEM-UHFFFAOYSA-N,-2.5358398175811727
PCKNFPQPGUWFHO-UHFFFAOYSA-N,-6.934052613527301
PCNWBUOSTLGPMI-UHFFFAOYSA-N,-7.5142750868162995
PCQCYDNFBUADOK-UHFFFAOYSA-N,-4.178790559415887
PCWGTDULNUVNBN-UHFFFAOYSA-N,-4.490425349349089
PDIVDRVTPZNRDZ-UHFFFAOYSA-N,-3.926205241907659
PDMFRPIFZAKMLH-UHFFFAOYSA-N,-4.521467025597813
PDQAZBWRQCGBEV-UHFFFAOYSA-N,-6.7678201047985755
PDSNLYSELAIEBU-UHFFFAOYSA-N,-2.3204721833680777
PECXRRMHOQBOIE-UHFFFAOYSA-N,-2.120186437056049
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-8.547351149577445
PETRWTHZSKVLRE-UHFFFAOYSA-N,-5.968935351551108
PFCHFHIRKBAQGU-UHFFFAOYSA-N,-3.1406963830964965
PFDCOZXELJAUTR-UHFFFAOYSA-N,-9.76181906213873
PFEFOYRSMXVNEL-UHFFFAOYSA-N,-4.752733801813667
PFEOZHBOMNWTJB-UHFFFAOYSA-N,2.498813990433089
PFHLGQKVKALLMD-UHFFFAOYSA-N,-4.588164709049792
PFIADAMVCJPXSF-UHFFFAOYSA-N,-3.347483798365639
PFJJMJDEVDLPNE-UHFFFAOYSA-N,-8.076413997819301
PFNCKQIYLAVYJF-UHFFFAOYSA-N,-7.3497059940524245
PFNHSEQQEPMLNI-UHFFFAOYSA-N,-3.8661890879787775
PFRFNYYIOSQSDD-UHFFFAOYSA-N,-4.485112799961778
PGFXOWRDDHCDTE-UHFFFAOYSA-N,2.227776107138084
PGIBJVOPLXHHGS-UHFFFAOYSA-N,-2.8796530823420587
PGJBQBDNXAZHBP-UHFFFAOYSA-N,-8.402735652347326
PGMYKACGEOXYJE-UHFFFAOYSA-N,-2.7179463390262875
PGOOBECODWQEAB-UHFFFAOYSA-N,-19.287194049042085
PGPNJCAMHOJTEF-UHFFFAOYSA-N,-3.4181136996508736
PGRHXDWITVMQBC-UHFFFAOYSA-N,-6.7678201047985755
PHFSTDOPTZHECA-UHFFFAOYSA-N,-4.203269920362599
PHMNXPYGVPEQSJ-UHFFFAOYSA-N,-7.380464585890355
PHNUZKMIPFFYSO-UHFFFAOYSA-N,-5.74137019863738
PHSJJYZIFPWCLZ-UHFFFAOYSA-N,-2.3894168963248577
PHSUVQBHRAWOQD-UHFFFAOYSA-N,-7.295932789229128
PHTQWCKDNZKARW-UHFFFAOYSA-N,-4.260423724843376
PHVNLLCAQHGNKU-UHFFFAOYSA-N,-12.545047579851273
PHYFQTYBJUILEZ-UHFFFAOYSA-N,-1.9911925168110338
PIAOLBVUVDXHHL-UHFFFAOYSA-N,-5.370156484049687
PIEXCQIOSMOEOU-UHFFFAOYSA-N,-6.242835584294218
PIICEJLVQHRZGT-UHFFFAOYSA-N,-9.92812179207876
PIIZYNQECPTVEO-UHFFFAOYSA-N,-8.588723488771727
PIORTDHJOLELKR-UHFFFAOYSA-N,-2.7656641938023725
PISLZQACAJMAIO-UHFFFAOYSA-N,-9.969494131273045
PITDPGCTIMCYEZ-UHFFFAOYSA-N,-4.360599556136064
PITHIPNORFGJPI-UHFFFAOYSA-N,-2.014711651658554
PITWUHDDNUVBPT-UHFFFAOYSA-N,-12.59722491534973
PIVBPZFQXKMHBD-UHFFFAOYSA-N,-3.7376158349350277
PIVQQUNOTICCSA-UHFFFAOYSA-N,-8.984047428516813
PIWKPBJCKXDKJR-UHFFFAOYSA-N,0.25544282225411247
PIZCXVUFSNPNON-UHFFFAOYSA-N,-16.17744805149879
PJANXHGTPQOBST-UHFFFAOYSA-N,-2.1755791211203035
PJANXHGTPQOBST-VAWYXSNFSA-N,-2.1396542799195153
PJGJQVRXEUVAFT-UHFFFAOYSA-N,-1.9145358203658658
PJGSXYOJTGTZAV-UHFFFAOYSA-N,-2.8796530823420587
PJHBSPRZHUOIAS-UHFFFAOYSA-N,-4.521467025597813
PJIFKODHGMUPFH-UHFFFAOYSA-N,3.116236672669109
PJMPHNIQZUBGLI-UHFFFAOYSA-N,-13.083508197160091
PJVJTCIRVMBVIA-UHFFFAOYSA-N,-7.24665408496441
PJVWKTKQMONHTI-UHFFFAOYSA-N,-11.050568689828419
PJXHBTZLHITWFX-UHFFFAOYSA-N,-3.5067192897372266
PKAHQJNJPDVTDP-UHFFFAOYSA-N,-4.203269920362599
PKEGIXYNAGGYPN-UHFFFAOYSA-N,-2.8224992778612816
PKJBWOWQJHHAHG-UHFFFAOYSA-N,-3.0656409187664604
PKQWGBLKCJIMDP-UHFFFAOYSA-N,-6.157023579162503
PKSORSNCSXBXOT-UHFFFAOYSA-N,-5.034576681412846
PKTSCJXWLVREKX-UHFFFAOYSA-N,-5.049383879919942
PLAZTCDQAHEYBI-UHFFFAOYSA-N,-4.618923300887722
PLAZXGNBGZYJSA-UHFFFAOYSA-N,-2.1405347855517354
PLDWAJLZAAHOGG-UHFFFAOYSA-N,-1.7942014162443776
PLGACQRCZCVKGK-UHFFFAOYSA-N,-2.4748046981211087
PLHJDBGFXBMTGZ-UHFFFAOYSA-N,-12.307332773004646
PLIKAWJENQZMHA-UHFFFAOYSA-N,-10.875856356653328
PLLBRTOLHQQAQQ-UHFFFAOYSA-N,-3.7109598433923057
PLQDLOBGKJCDSZ-UHFFFAOYSA-N,-9.689248219517332
PLSMHHUFDLYURK-UHFFFAOYSA-N,-4.588164709049792
PLUBXMRUUVWRLT-UHFFFAOYSA-N,-5.105206582698081
PLZDDPSCZHRBOY-UHFFFAOYSA-N,3.2066792882303594
PLZZPPHAMDJOSR-UHFFFAOYSA-N,-3.39548229415987
PMAAYIYCDXGUAP-UHFFFAOYSA-N,-13.033472851952556
PMBXCGGQNSVESQ-UHFFFAOYSA-N,-1.0015958938881298
PMCVMORKVPSKHZ-UHFFFAOYSA-N,-15.492576701278308
PMGCQNGBLMMXEW-UHFFFAOYSA-N,-4.5982640356750055
PMHURSZHKKJGBM-UHFFFAOYSA-N,-10.111247279055059
PMJHHCWVYXUKFD-UHFFFAOYSA-N,0.5685794664807035
PMPBFICDXLLSRM-UHFFFAOYSA-N,-2.1711659158168173
PMPVIKIVABFJJI-UHFFFAOYSA-N,1.0016155444074535
PMXMIIMHBWHSKN-UHFFFAOYSA-N,-25.59328735957843
PNDPGZBMCMUPRI-UHFFFAOYSA-N,-2.5999868333388902
PNLQPWWBHXMFCA-UHFFFAOYSA-N,0.5685794664807035
PNPCRKVUWYDDST-UHFFFAOYSA-N,-6.109025083368273
PNQBEPDZQUOCNY-UHFFFAOYSA-N,-2.394731120232826
PNVJTZOFSHSLTO-UHFFFAOYSA-N,-5.902237668099129
PNVPNXKRAUBJGW-UHFFFAOYSA-N,-5.225540986819569
POAOYUHQDCAZBD-UHFFFAOYSA-N,-5.500530522443164
POBOUPFSQKXZFZ-UHFFFAOYSA-N,-0.24909127254541907
PODAMDNJNMAKAZ-UHFFFAOYSA-N,0.7241982278530769
POFHGKISWXYKLB-UHFFFAOYSA-N,-4.521467025597813
POFMQEVZKZVAPQ-UHFFFAOYSA-N,-24.267909401141367
POIARNZEYGURDG-FNORWQNLSA-N,-4.4007793654297025
POJWUDADGALRAB-UHFFFAOYSA-N,-21.956297172313054
POLCUAVZOMRGSN-UHFFFAOYSA-N,-1.2611676329941128
POOSGDOYLQNASK-UHFFFAOYSA-N,5.6111171819190435
POQLVOYRGNFGRM-UHFFFAOYSA-N,0.3197537918257869
POULHZVOKOAJMA-UHFFFAOYSA-N,-5.641194367344692
PPBRXRYQALVLMV-UHFFFAOYSA-N,-1.192560199294852
PPDBOQMNKNNODG-UHFFFAOYSA-N,-11.38896601246836
PPDZLUVUQQGIOJ-UHFFFAOYSA-N,-1.4988824398407423
PPKPKFIWDXDAGC-IHWYPQMZSA-N,-1.5770191609744897
PPKPKFIWDXDAGC-NSCUHMNNSA-N,-1.3144425388314227
PPKPKFIWDXDAGC-UHFFFAOYSA-N,-1.0260752548348413
PPLBPDUKNRCHGG-UHFFFAOYSA-N,-1.5510597753391988
PPQNQXQZIWHJRB-UHFFFAOYSA-N,-5.131282911488258
PPTYJKAXVCCBDU-UHFFFAOYSA-N,-12.545047579851273
PPWNCLVNXGCGAF-UHFFFAOYSA-N,0.7492921519157658
PPXUHEORWJQRHJ-UHFFFAOYSA-N,-2.287842594917309
PQHZWWBJPCNNGI-UHFFFAOYSA-N,-1.8573820158850889
PQIOSYKVBBWRRI-UHFFFAOYSA-N,-4.260423724843376
PQJJJMRNHATNKG-UHFFFAOYSA-N,-4.146715477321834
PQKBPHSEKWERTG-UHFFFAOYSA-N,-11.229567604204629
PQLMXFQTAMDXIZ-UHFFFAOYSA-N,-2.1435129952293446
PQNFLJBBNBOBRQ-UHFFFAOYSA-N,-1.4988824398407423
PQOSNJHBSNZITJ-UHFFFAOYSA-N,-4.006278819795942
PQRRSJBLKOPVJV-UHFFFAOYSA-N,-7.839485851780173
PQTBTIFWAXVEPB-UHFFFAOYSA-N,-14.091387710856903
PQYJRMFWJJONBO-UHFFFAOYSA-N,-4.166165649512065
PRAKJMSDJKAYCZ-UHFFFAOYSA-N,-9.096838114100644
PRBHEGAFLDMLAL-UHFFFAOYSA-N,0.8749017070265934
PRKTYWJFCODJOA-UHFFFAOYSA-N,-3.4181136996508736
PRLMFHYBTOQSLN-UHFFFAOYSA-N,-5.323169021262771
PRLVTUNWOQKEAI-UHFFFAOYSA-N,-5.257388881537986
PRNCMAKCNVRZFX-UHFFFAOYSA-N,-4.312601060341832
PRNZBCYBKGCOFI-UHFFFAOYSA-N,0.22570146742146047
PROQIPRRNZUXQM-UHFFFAOYSA-N,-14.253559206559009
PRPINYUDVPFIRX-UHFFFAOYSA-N,-9.376017926564264
PSABUFWDVWCFDP-UHFFFAOYSA-N,3.347503448884963
PSBKJPTZCVYXSD-UHFFFAOYSA-N,-3.1829036168190985
PSINWXIDJYEXLO-UHFFFAOYSA-N,-4.618923300887722
PSQYTAPXSHCGMF-BQYQJAHWSA-N,-4.491191496791516
PSQYTAPXSHCGMF-UHFFFAOYSA-N,-4.862064941792902
PSQZJKGXDGNDFP-UHFFFAOYSA-N,-3.5906254392708195
PSVQKOKKLWHNRP-UHFFFAOYSA-N,2.958907036895644
PSWSPFSDVZVVDC-UHFFFAOYSA-N,-8.114315071650696
PSXCGTLGGVDWFU-UHFFFAOYSA-N,-5.077944566777541
PTCGDEVVHUXTMP-UHFFFAOYSA-N,-12.164560585130085
PTFJIKYUEPWBMS-UHFFFAOYSA-N,-3.2073940665484746
PTJQVJQAZSLKJO-UHFFFAOYSA-N,-5.246959730480095
PTSLUOSUHFGQHV-UHFFFAOYSA-N,-0.048843215755316596
PTTPXKJBFFKCEK-UHFFFAOYSA-N,-3.2381526583864058
PUIYMUZLKQOUOZ-UHFFFAOYSA-N,-11.522776513394305
PUKWIVZFEZFVAT-UHFFFAOYSA-N,-2.386497410590831
PUPZLCDOIYMWBV-UHFFFAOYSA-N,-10.04454959560308
PURSZYWBIQIANP-UHFFFAOYSA-N,-2.3823665363894464
PUYXTUJWRLOUCW-UHFFFAOYSA-N,-7.878185539730821
PVFOMCVHYWHZJE-UHFFFAOYSA-N,-2.394731120232826
PVNIIMVLHYAWGP-UHFFFAOYSA-N,-8.844087385170331
PVOAHINGSUIXLS-UHFFFAOYSA-N,-7.9299284673414245
PVTHJAPFENJVNC-UHFFFAOYSA-N,-12.753670272424877
PVWOIHVRPOBWPI-UHFFFAOYSA-N,-0.6783806750946683
PVYBHVJTMRRXLG-UHFFFAOYSA-N,-2.8796530823420587
PWATWSYOIIXYMA-UHFFFAOYSA-N,-0.9070719524159923
PWEOEHNGYFXZLI-UHFFFAOYSA-N,-10.442301316278945
PWNAWOCHVWERAR-UHFFFAOYSA-N,-8.654364026804847
PWRBCZZQRRPXAB-UHFFFAOYSA-N,-4.119759879941849
PWWSSIYVTQUJQQ-UHFFFAOYSA-N,-3.2381526583864058
PWXTUWQHMIFLKL-UHFFFAOYSA-N,-7.3497059940524245
PWYIUEFFPNVCMW-UHFFFAOYSA-N,-9.621799551532872
PXAGFNRKXSYIHU-UHFFFAOYSA-N,-2.9318304178405152
PXBFMLJZNCDSMP-UHFFFAOYSA-N,-14.547122219567898
PXBRQCKWGAHEHS-UHFFFAOYSA-N,1.5003736520085205
PXDNXJSDGQBLKS-UHFFFAOYSA-N,-20.266421634292026
PXGZQGDTEZPERC-UHFFFAOYSA-N,-11.837159630392676
PXHNHTBJHHSVPT-UHFFFAOYSA-N,3.608546749639401
PXIKRTCSSLJURC-UHFFFAOYSA-N,-5.613813795811627
PXKLMJQFEQBVLD-UHFFFAOYSA-N,-13.415906766496159
PXMNMQRDXWABCY-UHFFFAOYSA-N,-11.425320238104398
PXOZAFXVEWKXED-ISLYRVAYSA-N,-7.194818648093218
PXSOHRWMIRDKMP-UHFFFAOYSA-N,-18.583959361674353
PXSXRABJBXYMFT-UHFFFAOYSA-N,-3.8015845068374166
PXUULQAPEKKVAH-UHFFFAOYSA-N,-4.260423724843376
PXWUKZGIHQRDHL-UHFFFAOYSA-N,-10.008195369967044
PXWYZLWEKCMTEZ-UHFFFAOYSA-N,-3.904888015660939
PYGSKMBEVAICCR-UHFFFAOYSA-N,1.0016155444074535
PYGXAGIECVVIOZ-UHFFFAOYSA-N,-7.94180333203075
PYKLUAIDKVVEOS-RAXLEYEMSA-N,-6.004141360802397
PYKLUAIDKVVEOS-UHFFFAOYSA-N,-10.321966912157457
PYLMCYQHBRSDND-SOFGYWHQSA-N,-3.1575146008822834
PYLMCYQHBRSDND-UHFFFAOYSA-N,-2.5308873456420757
PYLWMHQQBFSUBP-UHFFFAOYSA-N,-0.8770826500624159
PYMYPHUHKUWMLA-UHFFFAOYSA-N,-10.142005870892989
PYOKUURKVVELLB-UHFFFAOYSA-N,-4.521467025597813
PYOLJOJPIPCRDP-UHFFFAOYSA-N,2.2011201155953626
PYUSJFJVDVSXIU-UHFFFAOYSA-N,-0.3428008724578272
PYZHTHZEHQHHEN-UHFFFAOYSA-N,-4.446411561267777
PYZSVQVRHDXQSL-UHFFFAOYSA-N,-11.981797779284125
