ikey,raw_mean,raw_median,n_obs,homoset_Ladaptive_noise25,homoset_Ladaptive_noise50,homoset_L0.6_noise25,homoset_L0.6_noise50,conflict,n_sources,n_accepted_sources,fell_back_raw,mixle_gauss,mixle_gauss_sd,mixle_robust,mixle_robust_sd,min_obs_weight,expt,d_expt
KKQWHYGECTYFIA-UHFFFAOYSA-N,-2.4119242529120317,-2.5465477729358126,11,-2.5720739454057884,-2.5720739454057884,-2.5465477729358126,-2.5465477729358126,True,2,2,False,-2.727541926992264,0.3455572150512961,-2.5275193960216913,0.11732206987815426,0.7183423994845488,-2.46,0.1
KLIDCXVFHGNTTM-UHFFFAOYSA-N,-6.858107289692769,-6.855259003876996,3,-6.8577644460913785,-6.8577644460913785,-6.855259003876996,-6.855259003876996,False,1,1,False,-7.09949491200454,0.6298990525251833,-6.944558453439963,0.19922313891048923,1.0,-6.96,0.1
KLSLBUSXWBJMEC-UHFFFAOYSA-N,-3.806515381053906,-5.9,3,-5.9,-5.9,-5.9,-5.9,True,3,3,False,-5.874810610617677,0.2463310746063459,-5.9000426932216365,0.02818867356716249,0.22514232441428378,-5.21,0.69
KMGBZBJJOKUPIA-UHFFFAOYSA-N,-0.25739454557944236,-0.2540630975143403,6,-0.2540630975143403,-0.2540630975143403,-0.2581261950286806,-0.2581261950286806,False,3,3,False,-0.2701521603896649,0.14165395216941448,-0.26187200950743544,0.013091526821562536,0.91680143267236,-0.25,0.6
KOSAMXZBGUIISK-UHFFFAOYSA-N,-4.793220383591805,-4.793220383591805,1,-4.795725825806188,-4.795725825806188,-4.793220383591805,-4.793220383591805,False,1,1,False,-5.079460108476015,1.064785492392406,-4.883603152344074,0.3427895244310979,1.0,-4.8,0.39
KQDJTBPASNJQFQ-UHFFFAOYSA-N,-6.2,-6.2,1,-6.2,-6.2,-6.2,-6.2,False,1,1,False,-6.194929243276621,0.2536655060748435,-6.1999335758658844,0.028283656628926363,1.0,-6.2,0.6
KSNXJLQDQOIRIP-UHFFFAOYSA-N,-12.650576856435992,-12.650576856435992,2,-12.751328081941425,-12.751328081941425,-14.567399617590825,-14.567399617590825,True,2,2,False,-14.41930154784213,0.4021881134398353,-14.56622523119352,0.02828531159536317,0.505402856889121,-18.72,0.64
KUFFULVDNCHOFZ-UHFFFAOYSA-N,-3.2961788636545255,-3.0852726350226423,12,-3.087778077237025,-3.087778077237025,-6.01,-6.01,True,3,3,False,-5.140167532519745,0.20475386199540074,-4.3835934816730475,0.17277574010113175,0.0018873635313897913,-6.01,0.6
KVFIJIWMDBAGDP-UHFFFAOYSA-N,-5.464863648177959,-5.456987341892945,11,-5.45907414428283,-5.4594927841073275,-5.458250478011472,-5.458250478011472,False,4,4,False,-5.47463570402388,0.10676162973066051,-5.465463461685316,0.010478720068631306,0.8356308662708548,-5.45,0.6
KVNRLNFWIYMESJ-UHFFFAOYSA-N,-3.6465210883601804,-3.6426081705191846,13,-3.644837476099426,-3.644837476099426,-3.64,-3.64,False,4,4,False,-3.66026333179429,0.10898409629146831,-3.642798959246993,0.011221323248767878,0.8028339075891723,-3.64,0.6
KVZJLSYJROEPSQ-OCAPTIKFSA-N,1.588141380952104,1.588141380952104,1,1.5856359387377212,1.5856359387377212,1.588141380952104,1.588141380952104,False,1,1,False,0.8471477833381529,1.064785492392406,1.4558751281009155,0.34326657718520887,1.0,1.58,0.6
KWKAKUADMBZCLK-UHFFFAOYSA-N,2.0587161601802073,2.16,9,2.16,2.16,2.17,2.17,False,4,4,False,2.0769005547892117,0.12796017562145448,2.1623678993805413,0.014077793936769214,0.07969118245092204,1.92,0.6
KWOLFJPFCHCOCG-UHFFFAOYSA-N,-4.230336460644127,-4.584130019120458,29,-4.584130019120458,-4.584130019120458,-4.58,-4.58,True,5,5,False,-4.1504676843230195,0.09343791589228702,-4.582520906026344,0.008919391564373373,5.929602090204701e-05,-4.58,0.6
KXDAEFPNCMNJSK-UHFFFAOYSA-N,-10.953284351034224,-10.956568702068449,4,-10.95782142317564,-10.95782142317564,-11.0,-11.0,False,3,3,False,-10.953574514162815,0.16256954429261092,-10.983707082286855,0.018874043137372124,0.45426151528898057,-11.0,0.2
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.295862922759017,-3.3,30,-3.3,-3.3,-3.3125047801147227,-3.3125047801147227,True,5,5,False,-3.3775798331359934,0.07828194253032339,-3.308614676898839,0.007825562217397232,0.0029910101253536507,-3.13,0.6
KXUHSQYYJYAXGZ-UHFFFAOYSA-N,0.9574098889541476,0.1796184574796144,4,0.1771130152652316,0.1771130152652316,0.16,0.16,True,3,3,False,0.12845460494036148,0.24042820001778728,0.15957265162178344,0.028092489941599123,0.6513685389158645,0.16,0.6
KYWIYKKSMDLRDC-UHFFFAOYSA-N,-2.5017519162876773,-2.163001912045889,8,-2.163001912045889,-2.163937462821971,-2.1565009560229447,-2.1565009560229447,True,4,4,False,-2.217551569901739,0.13474487610422586,-2.157845095810393,0.014201476750159783,0.27136668604944963,-2.15,0.6
LAXBNTIAOJWAOP-UHFFFAOYSA-N,-1.7920514912326562,-2.0759396754134145,3,-2.078445117627797,-2.078445117627797,-2.0759396754134145,-2.0759396754134145,True,2,2,False,-2.4816841742317908,0.7409958743451516,-2.1778906644326668,0.23810510933146584,1.0,-2.69,0.1
LCCNCVORNKJIRZ-UHFFFAOYSA-N,-7.0613107699425015,-7.073802682120741,4,-7.150822804376888,-7.150822804376888,-7.073802682120741,-7.073802682120741,True,2,2,False,-7.45123152672796,0.6154102635688459,-7.328827623811786,0.21202450772795065,0.8444542724795204,-6.74,0.1
LCGLNKUTAGEVQW-UHFFFAOYSA-N,-1.8930163496486987,-1.9,21,-1.9,-1.9,-1.9,-1.9,True,4,4,False,-1.9722812655149045,0.08375814133814882,-1.9075968328906499,0.007622709893288088,0.010342927073576992,-1.91,0.6
LCXMEXLGMKFLQO-UHFFFAOYSA-N,-2.699939585093135,-2.8876168417168557,4,-2.989620788329481,-2.989620788329481,-2.8876168417168557,-2.8876168417168557,True,2,2,False,-3.0750385719756963,0.6154102635688459,-2.9534579813027313,0.22124837597862337,0.5384299612469374,-3.04,0.1
LFHISGNCFUNFFM-UHFFFAOYSA-N,-1.4873923688407025,-1.4690189365001909,3,-1.4715243787145738,-1.4715243787145738,-1.4690189365001909,-1.4690189365001909,False,2,2,False,-1.9408532140500527,0.7409958743451516,-1.5910402941874422,0.23828746513428736,1.0,-1.45,0.1
LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-4.13377615625129,-4.999406550800352,53,-5.0,-5.0,-5.005,-5.005,True,5,5,False,-4.853982626956854,0.07096433548483197,-5.000006470940128,0.006974070880388239,0.002218259510751406,-5.0,0.6
LFULEKSKNZEWOE-UHFFFAOYSA-N,-8.04811736675386,-8.04811736675386,2,-8.150121313366487,-8.150121313366487,-8.04811736675386,-8.04811736675386,False,2,2,False,-8.488944248341582,0.9989588786409557,-8.451024615861483,0.3299177454698857,1.0,-7.78,1.93
LGXVIGDEPROXKC-UHFFFAOYSA-N,1.2343212275067164,0.2269489815792667,31,0.22444353936488393,0.22444353936488393,0.25,0.25,True,4,4,False,0.630468623152711,0.16216599716415162,0.2395372492608107,0.027108485024789325,0.039973032074051854,0.25,0.6
LHGVFZTZFXWLCP-UHFFFAOYSA-N,-5.5508916156768775,-5.859206809505725,6,-5.861712251720107,-5.861712251720107,-5.57,-5.57,True,3,3,False,-5.672750701549422,0.22979311199436306,-5.578142004464943,0.028205325471864048,0.9292744615797369,-5.94,0.1
LIKMAJRDDDTEIG-UHFFFAOYSA-N,1.6682354966805741,1.67380442234197,11,1.671298980127587,1.671298980127587,1.68,1.68,False,4,4,False,1.640402234308627,0.11698374405309186,1.6737732469465698,0.01144412860529159,0.39082585264504077,1.58,0.6
LJSQFQKUNVCTIA-UHFFFAOYSA-N,-1.308912315184839,-1.43,16,-1.43,-1.43,-1.43,-1.43,True,5,5,False,-1.4383042841349698,0.09713958444334597,-1.4218248442331416,0.009165753139415533,0.26537457312133306,-1.46,0.6
LKPLKUMXSAEKID-UHFFFAOYSA-N,-3.253728207239896,-3.0961650839431805,4,-3.098670526157563,-3.098670526157563,-3.0961650839431805,-3.0961650839431805,True,2,2,False,-4.062860111535338,0.6154102635688459,-3.681400193435482,0.2782689189585489,0.22829125674588474,-5.22,0.25
LMHCYRULPLGEEZ-UHFFFAOYSA-N,0.27161524942465587,0.27161524942465587,2,0.2703625283174645,0.2703625283174645,0.27,0.27,False,2,2,False,0.23527714293168273,0.24723336564865578,0.26919378116306625,0.028191961860787988,1.0,0.27,0.6
LMNPKIOZMGYQIU-UHFFFAOYSA-N,-11.15900698664306,-11.15900698664306,2,-11.259758212148494,-11.259758212148494,-11.19263862332696,-11.19263862332696,False,2,2,False,-11.152003188124608,0.4021881134398353,-11.192631531424524,0.02827601212817654,1.0,-15.46,0.16
LNNXFUZKZLXPOF-UHFFFAOYSA-N,-1.4138642690496448,-1.4138642690496448,1,-1.4163697112640277,-1.4163697112640277,-1.4138642690496448,-1.4138642690496448,False,1,1,False,-1.9409264605364538,1.064785492392406,-1.5263826865846764,0.34291594777739137,1.0,-1.88,0.1
LNWWQYYLZVZXKS-UHFFFAOYSA-N,-9.781778202676863,-9.775334608030592,3,-9.775334608030592,-9.775334608030592,-9.775334608030592,-9.775334608030592,False,2,2,False,-9.776583662947363,0.1643584142799498,-9.781340450679822,0.016667005062877258,1.0,-9.8,0.6
LPIQUOYDBNQMRZ-UHFFFAOYSA-N,0.34075513636913485,0.56,16,0.56,0.56,0.56,0.56,True,5,5,False,0.5445371958095192,0.10029870979786715,0.5625601396196128,0.009066271381289572,0.925627129151407,0.56,0.6
LQLQRFGHAALLLE-UHFFFAOYSA-N,-12.328916044282407,-12.328916044282407,2,-12.42966726978784,-12.42966726978784,-14.254302103250478,-14.254302103250478,True,2,2,False,-14.109054693767328,0.4021881134398353,-14.253142434872833,0.028285210314048303,0.5022319384604158,-18.17,0.55
LQNUZADURLCDLV-UHFFFAOYSA-N,-3.645597009201749,-4.10411984252213,27,-4.106625284736513,-4.106625284736513,-4.119034416826004,-4.119034416826004,True,5,5,False,-4.106236913503204,0.09543016056151579,-4.115941894973484,0.009201898271779158,0.15924658865811933,-4.12,0.6
LRHPLDYGYMQRHN-UHFFFAOYSA-N,-2.7018063387477746,-4.247280881060229,50,-4.7,-4.260970460813402,-4.72,-4.72,True,5,5,False,-4.563903138983286,0.07797613515878384,-4.715124409382038,0.007836646486136259,0.0021742893128414904,-4.72,0.6
LSDPWZHWYPCBBB-UHFFFAOYSA-N,-1.0784973934269044,-1.238731988133122,20,-1.24,-1.24,-1.24,-1.24,True,5,5,False,-1.242433228288246,0.08825182761497836,-1.2323683159173908,0.008080963570335059,0.743610476008097,-1.2,0.2
LSXKDWGTSHCFPP-UHFFFAOYSA-N,0.35008556683584713,0.35118847883950105,4,0.34993575773230967,0.34993575773230967,0.34,0.34,False,2,2,False,0.2828968268634152,0.2357126383353461,0.33824138245531743,0.028014393534095145,1.0,0.34,0.6
LTEQMZWBSYACLV-UHFFFAOYSA-N,1.1504287581813353,0.09180446932608015,4,0.08858889934283701,0.08929902711169736,-0.04,-0.04,True,3,3,False,-0.04964870918924653,0.24040208101440944,-0.039013576387069954,0.02809593007776125,0.37965379544845396,-0.04,0.6
LVBXEMGDVWVTGY-VOTSOKGWSA-N,-3.3184797564874127,-3.4408413001912046,6,-3.4416826003824093,-3.4408413001912046,-3.4408413001912046,-3.4408413001912046,False,4,4,False,-3.44547253245618,0.13679475768953148,-3.438493460900572,0.0141707503067236,1.0,-3.43,0.6
LVZWSLJZHVFIQJ-UHFFFAOYSA-N,0.6480983417082088,0.75,12,0.75,0.75,0.75,0.75,True,4,4,False,0.738432004388257,0.10894386221737015,0.7497049900843756,0.009850975912674798,0.7657450949183227,0.75,0.6
LXCFILQKKLGQFO-UHFFFAOYSA-N,-8.287955427063746,-8.287955427063746,1,-8.489457878074614,-8.489457878074614,-8.287955427063746,-8.287955427063746,False,1,1,False,-7.956860944147684,2.338096976739336,-8.56647890311446,1.1572052807741733,1.0,-9.51,0.26
LYCAIKOWRPUZTN-UHFFFAOYSA-N,-8.55100498292926,-8.894012434039206,15,-9.197757442525038,-9.095514885050074,-9.3,-9.3,True,5,5,False,-8.667541162747217,0.10233319772077527,-9.303188235077574,0.013981223669415281,0.0018386688947606175,-9.3,0.6
LYGJENNIWJXYER-UHFFFAOYSA-N,-2.933999953510943,-3.9426887116812246,16,-3.95,-3.943941432788416,-3.985,-3.985,True,4,4,False,-3.996627131698988,0.158705817793892,-3.9857303985355506,0.02237274246039489,0.13886410244283193,-4.02,0.6
LZDKZFUFMNSQCJ-UHFFFAOYSA-N,-3.531091129182373,-3.53044608568242,5,-3.5325047801147225,-3.5325047801147225,-3.531252390057361,-3.531252390057361,False,3,3,False,-3.5393476719672856,0.15103623890730983,-3.5314167437913744,0.014133091696640874,1.0,-3.54,0.6
MBDOYVRWFFCFHM-SNAWJCMRSA-N,-3.6570935715895123,-3.68,9,-3.680688336520076,-3.680688336520076,-3.68,-3.68,False,4,4,False,-3.694170666296886,0.12869087446051716,-3.68057392628564,0.012631238381403532,1.0,-3.68,0.6
MCSAJNNLRCFZED-UHFFFAOYSA-N,-3.7147851874614175,-3.7046845124282983,20,-3.705136575982961,-3.709369024856596,-3.71,-3.71,True,4,4,False,-3.7336902350558474,0.10291713136456107,-3.712718922350293,0.010222498516353783,0.8018602768761022,-3.71,0.6
MCSINKKTEDDPNK-UHFFFAOYSA-N,-2.4489746805959354,-2.45,9,-2.45,-2.45,-2.4522944550669217,-2.4522944550669217,False,4,4,False,-2.4622754366199433,0.1228525279451043,-2.4517832457759305,0.01158734529008112,1.0,-2.44,0.6
MCTWTZJPVLRJOU-UHFFFAOYSA-N,-8.413686448273134,-8.413001912045889,3,-8.413001912045889,-8.413001912045889,-8.411500956022945,-8.411500956022945,False,2,2,False,-8.412456159068265,0.1772253756635792,-8.41174449461182,0.019972331743228825,1.0,-8.41,0.6
MFEIKQPHQINPRI-UHFFFAOYSA-N,-4.5993397393804365,-4.6,8,-4.6,-4.601044794408509,-4.6,-4.6,False,4,4,False,-4.605436549596541,0.12361907864094983,-4.599577095453838,0.011568277136940683,1.0,-4.59,0.6
MLFHJEHSLIIPHL-UHFFFAOYSA-N,-2.210047296513919,-2.21,6,-2.2108030592734225,-2.2108030592734225,-2.2104015296367114,-2.2104015296367114,False,4,4,False,-2.220952936542061,0.13679475768953148,-2.21061989988157,0.014129739260558705,1.0,-2.21,0.6
MLRVZFYXUZQSRU-UHFFFAOYSA-N,2.535967680951814,3.4772540764592046,14,3.260914955188901,3.474748634244822,0.0,0.0,True,4,4,False,0.8910987202230244,0.20082267310882063,3.556548351587148,0.1306413212237307,0.0003951620725639496,0.0,0.6
MLUCVPSAIODCQM-NSCUHMNNSA-N,-4.225723611371953,-4.225621414913958,7,-4.2265382710599795,-4.227455127206002,-4.225621414913958,-4.225621414913958,False,4,4,False,-4.232329464166994,0.1297076940827062,-4.2264126612157105,0.012661360835495064,1.0,-4.22,0.6
MNDIARAMWBIKFW-UHFFFAOYSA-N,0.1756052075618172,0.1743614454395131,4,0.1718560032251303,0.1718560032251303,0.18,0.18,False,2,2,False,0.12081941442948309,0.2357126383353461,0.17787597382799875,0.02802068271621312,1.0,0.18,0.6
MPPPKRYCTPRNTB-UHFFFAOYSA-N,-0.46472273444255,-0.41,7,-0.41,-0.41,-0.408699808795411,-0.408699808795411,False,3,3,False,-0.4244204846818696,0.12895560760385394,-0.4065002857047191,0.012669913139229712,1.0,-0.4,0.6
MSXVEPNJUHWQHW-UHFFFAOYSA-N,-4.425043765140162,-4.4311663479923515,13,-4.432047078528525,-4.432927809064698,-4.430583173996176,-4.430583173996176,False,5,5,False,-4.446700375903491,0.11237037411275844,-4.435403515553812,0.010074530985803142,1.0,-4.43,0.6
MTCPZNVSDFCBBE-UHFFFAOYSA-N,-1.9587309150795864,-1.9587309150795864,1,-1.9612363572939693,-1.9612363572939693,-1.9587309150795864,-1.9587309150795864,False,1,1,False,-2.446964369606191,1.064785492392406,-2.0676761677061903,0.3428764524507455,1.0,-1.96,0.1
MTLMVEWEYZFYTH-UHFFFAOYSA-N,-2.1275133079878716,-2.137373028348563,4,-2.2370624259706196,-2.2370624259706196,-2.137373028348563,-2.137373028348563,False,2,2,False,-2.52800488981971,0.6154102635688459,-2.2422335912560887,0.20001083376632758,1.0,-2.16,0.1
MTZQAGJQAFMTAQ-UHFFFAOYSA-N,-3.541303233039531,-3.541303233039531,2,-3.5425559541467218,-3.5425559541467218,-3.64,-3.64,False,2,2,False,-3.6499789311243593,0.24723336564865578,-3.639349070904666,0.02819169982591579,1.0,-3.64,0.6
MVPPADPHJFYWMZ-UHFFFAOYSA-N,-0.4361807512039809,-1.1080562917214416,67,-1.12,-1.1105617339358245,-1.12,-1.12,True,5,5,False,-1.002913075407035,0.09582782659206335,-1.114923004406164,0.012084757504065307,0.04317171774928016,-1.12,0.6
MWKFXSUHUHTGQN-UHFFFAOYSA-N,-1.0887132037605916,-1.2081467414199452,6,-3.788089004345308,-1.308897966925379,-3.64,-3.64,True,4,4,False,-3.6138452515571484,0.23872545340438128,-3.642336564505653,0.02814528824065267,0.2670527768641248,-3.64,0.6
MWPLVEDNUUSJAV-UHFFFAOYSA-N,-3.7306778524167075,-3.7453281508108,47,-3.7478335930251827,-3.7478335930251827,-4.23,-4.23,True,4,4,False,-3.9948796674445624,0.08384747488621706,-4.217161224775141,0.009511268850855794,0.0024719973272560166,-3.95,0.6
MWWATHDPGQKSAR-UHFFFAOYSA-N,-0.2279016463622918,-0.3059273422562141,25,-0.31,-0.3059273422562141,-0.31,-0.31,True,5,5,False,-0.3764088771001205,0.10204349658022133,-0.3129198838664146,0.01056659462313932,0.1566623882441049,-0.48,0.6
NALZTFARIYUCBY-UHFFFAOYSA-N,-2.8788363942051918,-3.08,8,-3.085,-3.08,-3.08,-3.08,True,4,4,False,-3.094678289950246,0.14130328294080968,-3.0859416022269848,0.01273825786040881,1.0,-3.09,0.6
NAMYKGVDVNBCFQ-UHFFFAOYSA-N,-0.48072877887324755,-0.48,7,-0.48,-0.48,-0.48,-0.48,False,3,3,False,-0.4940528749546863,0.12895560760385394,-0.4836700086596693,0.012734833842825083,1.0,-0.48,0.6
NBBJYMSMWIIQGU-UHFFFAOYSA-N,-3.4072789739991616,-3.44,26,-3.44,-3.44,-3.44,-3.44,False,5,5,False,-3.4628099742894127,0.0926218311540545,-3.4400840872317446,0.008427839665157685,0.6587687667240519,-3.43,0.6
NBFMTHWVRBOVPE-UHFFFAOYSA-N,-3.500410660577277,-3.572993439670518,5,-3.575602783776795,-3.575706685668689,-3.572993439670518,-3.572993439670518,False,3,3,False,-3.9127404268813106,0.601467979208283,-3.6237917502574355,0.19451874340072645,1.0,-3.67,0.12
NBQCNZYJJMBDKY-UHFFFAOYSA-N,-11.275274185624209,-11.275274185624209,2,-11.377278132236833,-11.377278132236833,-11.275274185624209,-11.275274185624209,False,2,2,False,-11.31218896396208,0.9989588786409557,-11.414937631645394,0.3297994030961155,1.0,-11.14,1.93
NBRKLOOSMBRFMH-UHFFFAOYSA-N,1.2228456562407433,0.3531712647588139,4,-0.38616291269675507,0.3519185436516225,1.09,1.09,True,3,3,False,0.9169334824985608,0.24040208101440944,1.0863216644697364,0.028290795549349667,0.2439567845310375,1.09,0.6
NBVXSUQYWXRMNV-UHFFFAOYSA-N,0.08094969951371739,-0.06870764465777665,26,-0.09331837455409109,-0.07121308687215944,-0.22,-0.22,True,5,5,False,-0.2271038621300558,0.1160099529711031,-0.21280002532870076,0.01261807684597839,0.7048956093718917,-0.22,0.6
NCBZRJODKRCREW-UHFFFAOYSA-N,-7.212461817134101,-7.212461817134101,2,-7.213714538241293,-7.213714538241293,-7.29,-7.29,False,2,2,False,-7.288074619208827,0.24723336564865578,-7.289461660377144,0.028190122533231016,1.0,-7.29,0.6
NEHMKBQYUWJMIP-UHFFFAOYSA-N,-0.2753082129273397,-0.5568833652007648,31,-0.56,-0.5568833652007648,-0.56,-0.56,True,5,5,False,-0.6026746589034103,0.10917901321779148,-0.5616764301331404,0.010885058956010933,0.2726133759518864,-0.55,0.6
NFBOHOGPQUYFRF-UHFFFAOYSA-N,-2.8795307061502733,-3.144202987921847,3,-3.1467084301362296,-3.1467084301362296,-3.144202987921847,-3.144202987921847,True,2,2,False,-3.5229735084269014,0.7409958743451516,-3.251932324977897,0.23816320418425274,1.0,-3.15,0.1
NHTMVDHEPJAVLT-UHFFFAOYSA-N,2.874487450431699,2.857171109899505,14,2.8538337046538826,2.8538337046538826,2.851338432122371,2.851338432122371,False,4,4,False,2.8433320969077767,0.10529929880105939,2.8634808175462676,0.010419280727442413,0.9374442184793524,2.89,0.6
NIHNNTQXNPWCJQ-UHFFFAOYSA-N,-3.934963895769561,-3.3563319339994697,18,-3.357584655106661,-3.357584655106661,-3.44,-3.44,True,4,4,False,-3.5825155761601235,0.12087243240245246,-3.434179276169078,0.013530418755112019,0.006093783927974371,-3.35,0.6
NKDDWNXOKDWJAK-UHFFFAOYSA-N,-2.9308213403506578,-2.9326003824091775,7,-2.9326003824091775,-2.9326003824091775,-2.93,-2.93,False,4,4,False,-2.951224133616028,0.16831800850528464,-2.9286065458150063,0.014158478568871672,1.0,-2.93,0.2
NKTOLZVEWDHZMU-UHFFFAOYSA-N,-4.003060283755476,-4.33695996265994,7,-4.339465404874323,-4.339465404874323,-5.91,-5.91,True,3,3,False,-5.607515238311111,0.22497882235152633,-5.902342899535241,0.028324340912435998,0.06276285144153634,-5.91,0.6
NNPPMTNAJDCUHE-UHFFFAOYSA-N,2.1360949766298902,2.3183556405353727,23,2.3183556405353727,2.3183556405353727,2.32,2.32,True,5,5,False,2.2979431551537304,0.08245353836136002,2.3128204179130973,0.0072104984570898105,0.29886459650545283,2.3,0.2
NOOLISFMXDJSKH-KXUCPTDWSA-N,-4.219836888108083,-4.219836888108083,1,-4.42133933911895,-4.42133933911895,-4.219836888108083,-4.219836888108083,False,1,1,False,-5.286582294986118,2.338096976739336,-4.801921240204715,1.150025987697244,1.0,-3.2,0.28
NPNPZTNLOVBDOC-UHFFFAOYSA-N,-0.07051744997306268,-0.10497131931166345,14,-0.10497131931166345,-0.10497131931166345,-0.1099426386233269,-0.1099426386233269,False,3,3,False,-0.12829880945261865,0.1145360210278545,-0.10580307606691318,0.010691726828909334,0.9124630639511214,-0.11,0.6
NQPDZGIKBAWPEJ-UHFFFAOYSA-N,-6.283962782309695,-6.189980897280053,16,-6.16,-6.202417755926036,-6.16,-6.16,False,4,4,False,-6.201018106567879,0.12411967092255459,-6.1657478606558,0.010886600146931378,0.9665180649009149,-6.16,0.6
NQRYJNQNLNOLGT-UHFFFAOYSA-N,-5.052088772590248,-5.109942638623327,19,-5.109942638623327,-5.109942638623327,-5.109942638623327,-5.109942638623327,True,5,5,False,-5.114875511140546,0.09572608463786651,-5.106436977051915,0.008541335958983718,0.23324591183215101,-5.11,0.6
NRGGMCIBEHEAIL-UHFFFAOYSA-N,-4.469691319255264,-4.33,9,-4.33,-4.33,-4.33,-4.33,True,5,5,False,-4.3416504490230565,0.12350582105604876,-4.329667685232461,0.011567681967940543,0.8406728552517634,-4.33,0.6
NTIZESTWPVYFNL-UHFFFAOYSA-N,-1.5978837784720825,-3.05,15,-3.06,-3.05,-3.06,-3.06,True,5,5,False,-3.0378040955560435,0.12154378253334414,-3.0583257575728777,0.011551887064869952,0.27290930815662434,-3.05,0.6
NTPLXRHDUXRPNE-UHFFFAOYSA-N,-4.4,-4.4,1,-4.4,-4.4,-4.4,-4.4,False,1,1,False,-4.402209289302697,0.2536655060748435,-4.400013788555595,0.028283641702758183,1.0,-4.4,0.6
NUJGJRNETVAIRJ-UHFFFAOYSA-N,-2.3171611414341036,-2.29,17,-2.2905756236760992,-2.2911512473521984,-2.29,-2.29,True,4,4,False,-2.3227308453830977,0.1086649169181812,-2.2921199477805807,0.010683285480224878,0.5322818831445355,-2.29,0.6
NUKZAGXMHTUAFE-UHFFFAOYSA-N,-2.4884619515495072,-2.488231099110263,11,-2.49,-2.49,-2.49,-2.49,False,4,4,False,-2.501661507197615,0.11006019835826326,-2.4897305629603177,0.01071320093483471,1.0,-2.49,0.6
NURQLCJSMXZBPC-UHFFFAOYSA-N,-5.338240550585047,-5.219885277246654,8,-5.219885277246654,-5.219942638623326,-5.219885277246654,-5.219885277246654,True,5,5,False,-5.228205674672259,0.12035315924960101,-5.218251258705029,0.01266423914614933,0.9309506348347542,-5.22,0.6
NUVBSKCKDOMJSU-UHFFFAOYSA-N,-7.712153072462899,-7.712153072462899,1,-7.913655523473766,-7.913655523473766,-7.712153072462899,-7.712153072462899,False,1,1,False,-7.578909141882279,2.338096976739336,-8.034497911051313,1.1553288104272825,1.0,-9.2,0.3
NXXYKOUNUYWIHA-UHFFFAOYSA-N,-3.4708479407830892,-3.8214237789276444,10,-3.823929221142027,-3.823929221142027,-5.26,-5.26,True,3,3,False,-4.823638655482771,0.21216993111344087,-5.244749731294426,0.02874328414006565,0.04366549702061157,-5.26,0.6
NZZFYRREKKOMAT-UHFFFAOYSA-N,-2.4962096119753387,-2.49,5,-2.49,-2.49,-2.49,-2.49,False,3,3,False,-2.5038096642061247,0.17060312711069817,-2.492686297671643,0.014163264545522825,1.0,-2.49,0.6
OAKJQQAXSVQMHS-UHFFFAOYSA-N,-8.540000000000001,-9.3,4,-9.3,-9.3,-9.3,-9.3,True,2,2,False,-8.199819928212678,0.15246750852552998,-9.29949330287208,0.016329156538570515,0.000540978028700113,-9.3,0.6
OBNCKNCVKJNDBV-UHFFFAOYSA-N,-0.7742421418459446,-2.49,13,-2.4952198852772463,-2.49,-2.497609942638623,-2.497609942638623,True,4,4,False,-2.502497664138316,0.122395879320826,-2.4979729485586573,0.012616227110801799,0.04132828994350308,-2.49,0.6
OCJBOOLMMGQPQU-UHFFFAOYSA-N,-1.0035643094807687,-1.2729383987956422,36,-1.3031236475626258,-1.2866279785488162,-1.01,-1.01,True,5,5,False,-1.1557387036490443,0.10765480802159612,-1.0161892562943522,0.011525699002831038,0.21079779436832521,-1.01,0.6
OCKPCBLVNKHBMX-UHFFFAOYSA-N,-0.11011634060612856,-0.3566593641077232,15,-0.359164806322106,-0.359164806322106,-0.39837476099426383,-0.39837476099426383,True,4,4,False,-0.42378990261667754,0.12823883779635642,-0.3979494943669201,0.014031151346928495,0.6389530306650313,-0.4,0.6
ODCWYMIRDDJXKW-UHFFFAOYSA-N,-10.096144908329332,-10.096144908329332,2,-10.198148854941957,-10.198148854941957,-10.096144908329332,-10.096144908329332,False,2,2,False,-10.177932417100319,0.9989588786409557,-10.207455229315956,0.32985811869089054,1.0,-10.22,0.1
ODLMAHJVESYWTB-UHFFFAOYSA-N,-0.38013213582958,-0.5011738852167713,21,-0.5036793274311541,-0.5036793274311541,-0.53,-0.53,True,5,5,False,-0.5256226231120407,0.09979714857844543,-0.5267600053496801,0.01056206969592968,0.09021997429880878,-0.53,0.6
OFBQJSOFQDEBGM-UHFFFAOYSA-N,2.322680980058508,2.33,21,2.33,2.33,2.33,2.33,False,4,4,False,2.3089519261745344,0.08727004605039741,2.3253439945086547,0.007941270649407996,1.0,2.3,0.2
OFDYMSKSGFSLLM-UHFFFAOYSA-N,-5.790866977955531,-5.790866977955531,2,-5.892870924568156,-5.892870924568156,-5.790866977955531,-5.790866977955531,False,2,2,False,-6.130161700584069,0.9989588786409557,-5.913080154918273,0.33009336417817076,1.0,-5.66,1.93
